Survived,Pclass,Sex,Age,SibSp,Parch,Sex_encoding,features,rawPrediction,probability,prediction
0,1,male,38.0,3,1,1.0,"[0.0,1.0,3.0,1.0,38.0,1.0]","[1.5435020027250006,-1.5435020027250006]","[0.9563534785727081,0.04364652142729186]",0.0
0,1,male,38.0,3,2,1.0,"[0.0,1.0,3.0,2.0,38.0,1.0]","[1.5435020027250006,-1.5435020027250006]","[0.9563534785727081,0.04364652142729186]",0.0
0,1,male,38.0,3,2,1.0,"[0.0,1.0,3.0,2.0,38.0,1.0]","[1.5435020027250006,-1.5435020027250006]","[0.9563534785727081,0.04364652142729186]",0.0
0,1,male,38.0,8,2,1.0,"[0.0,1.0,8.0,2.0,38.0,1.0]","[1.5435020027250002,-1.5435020027250002]","[0.9563534785727081,0.04364652142729186]",0.0
0,1,male,39.0,0,0,1.0,"[0.0,1.0,0.0,0.0,39.0,1.0]","[1.543502002725002,-1.543502002725002]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,39.0,0,0,1.0,"[0.0,1.0,0.0,0.0,39.0,1.0]","[1.543502002725002,-1.543502002725002]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,39.0,0,0,1.0,"[0.0,1.0,0.0,0.0,39.0,1.0]","[1.543502002725002,-1.543502002725002]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,39.0,0,0,1.0,"[0.0,1.0,0.0,0.0,39.0,1.0]","[1.543502002725002,-1.543502002725002]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,39.0,0,0,1.0,"[0.0,1.0,0.0,0.0,39.0,1.0]","[1.543502002725002,-1.543502002725002]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,39.0,0,0,1.0,"[0.0,1.0,0.0,0.0,39.0,1.0]","[1.543502002725002,-1.543502002725002]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,39.0,0,0,1.0,"[0.0,1.0,0.0,0.0,39.0,1.0]","[1.543502002725002,-1.543502002725002]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,39.0,0,0,1.0,"[0.0,1.0,0.0,0.0,39.0,1.0]","[1.543502002725002,-1.543502002725002]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,39.0,0,0,1.0,"[0.0,1.0,0.0,0.0,39.0,1.0]","[1.543502002725002,-1.543502002725002]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,39.0,0,2,1.0,"[0.0,1.0,0.0,2.0,39.0,1.0]","[1.5435020027250015,-1.5435020027250015]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,39.0,0,2,1.0,"[0.0,1.0,0.0,2.0,39.0,1.0]","[1.5435020027250015,-1.5435020027250015]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,39.0,1,0,1.0,"[0.0,1.0,1.0,0.0,39.0,1.0]","[1.5435020027250015,-1.5435020027250015]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,39.0,1,0,1.0,"[0.0,1.0,1.0,0.0,39.0,1.0]","[1.5435020027250015,-1.5435020027250015]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,39.0,1,0,1.0,"[0.0,1.0,1.0,0.0,39.0,1.0]","[1.5435020027250015,-1.5435020027250015]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,39.0,1,0,1.0,"[0.0,1.0,1.0,0.0,39.0,1.0]","[1.5435020027250015,-1.5435020027250015]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,39.0,1,0,1.0,"[0.0,1.0,1.0,0.0,39.0,1.0]","[1.5435020027250015,-1.5435020027250015]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,39.0,1,1,1.0,"[0.0,1.0,1.0,1.0,39.0,1.0]","[1.543502002725001,-1.543502002725001]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,39.0,1,2,1.0,"[0.0,1.0,1.0,2.0,39.0,1.0]","[1.543502002725001,-1.543502002725001]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,39.0,1,2,1.0,"[0.0,1.0,1.0,2.0,39.0,1.0]","[1.543502002725001,-1.543502002725001]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,39.0,1,6,1.0,"[0.0,1.0,1.0,6.0,39.0,1.0]","[1.543502002725001,-1.543502002725001]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,40.0,0,0,1.0,"[0.0,1.0,0.0,0.0,40.0,1.0]","[1.543502002725002,-1.543502002725002]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,40.0,0,0,1.0,"[0.0,1.0,0.0,0.0,40.0,1.0]","[1.543502002725002,-1.543502002725002]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,40.0,0,0,1.0,"[0.0,1.0,0.0,0.0,40.0,1.0]","[1.543502002725002,-1.543502002725002]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,40.0,0,0,1.0,"[0.0,1.0,0.0,0.0,40.0,1.0]","[1.543502002725002,-1.543502002725002]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,40.0,0,0,1.0,"[0.0,1.0,0.0,0.0,40.0,1.0]","[1.543502002725002,-1.543502002725002]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,40.0,0,0,1.0,"[0.0,1.0,0.0,0.0,40.0,1.0]","[1.543502002725002,-1.543502002725002]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,40.0,0,0,1.0,"[0.0,1.0,0.0,0.0,40.0,1.0]","[1.543502002725002,-1.543502002725002]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,40.0,0,0,1.0,"[0.0,1.0,0.0,0.0,40.0,1.0]","[1.543502002725002,-1.543502002725002]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,40.0,0,0,1.0,"[0.0,1.0,0.0,0.0,40.0,1.0]","[1.543502002725002,-1.543502002725002]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,40.0,0,0,1.0,"[0.0,1.0,0.0,0.0,40.0,1.0]","[1.543502002725002,-1.543502002725002]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,40.0,0,2,1.0,"[0.0,1.0,0.0,2.0,40.0,1.0]","[1.5435020027250015,-1.5435020027250015]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,40.0,0,2,1.0,"[0.0,1.0,0.0,2.0,40.0,1.0]","[1.5435020027250015,-1.5435020027250015]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,40.0,0,4,1.0,"[0.0,1.0,0.0,4.0,40.0,1.0]","[1.5435020027250015,-1.5435020027250015]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,40.0,1,0,1.0,"[0.0,1.0,1.0,0.0,40.0,1.0]","[1.5435020027250015,-1.5435020027250015]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,40.0,1,0,1.0,"[0.0,1.0,1.0,0.0,40.0,1.0]","[1.5435020027250015,-1.5435020027250015]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,40.0,1,2,1.0,"[0.0,1.0,1.0,2.0,40.0,1.0]","[1.543502002725001,-1.543502002725001]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,40.0,1,2,1.0,"[0.0,1.0,1.0,2.0,40.0,1.0]","[1.543502002725001,-1.543502002725001]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,40.0,1,2,1.0,"[0.0,1.0,1.0,2.0,40.0,1.0]","[1.543502002725001,-1.543502002725001]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,40.0,1,2,1.0,"[0.0,1.0,1.0,2.0,40.0,1.0]","[1.543502002725001,-1.543502002725001]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,40.0,1,2,1.0,"[0.0,1.0,1.0,2.0,40.0,1.0]","[1.543502002725001,-1.543502002725001]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,40.0,1,2,1.0,"[0.0,1.0,1.0,2.0,40.0,1.0]","[1.543502002725001,-1.543502002725001]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,40.0,1,2,1.0,"[0.0,1.0,1.0,2.0,40.0,1.0]","[1.543502002725001,-1.543502002725001]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,40.0,1,2,1.0,"[0.0,1.0,1.0,2.0,40.0,1.0]","[1.543502002725001,-1.543502002725001]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,40.0,2,0,1.0,"[0.0,1.0,2.0,0.0,40.0,1.0]","[1.5435020027250015,-1.5435020027250015]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,41.0,0,0,1.0,"[0.0,1.0,0.0,0.0,41.0,1.0]","[1.543502002725002,-1.543502002725002]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,41.0,0,0,1.0,"[0.0,1.0,0.0,0.0,41.0,1.0]","[1.543502002725002,-1.543502002725002]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,41.0,0,0,1.0,"[0.0,1.0,0.0,0.0,41.0,1.0]","[1.543502002725002,-1.543502002725002]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,41.0,0,0,1.0,"[0.0,1.0,0.0,0.0,41.0,1.0]","[1.543502002725002,-1.543502002725002]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,41.0,0,3,1.0,"[0.0,1.0,0.0,3.0,41.0,1.0]","[1.5435020027250015,-1.5435020027250015]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,41.0,1,0,1.0,"[0.0,1.0,1.0,0.0,41.0,1.0]","[1.5435020027250015,-1.5435020027250015]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,41.0,1,0,1.0,"[0.0,1.0,1.0,0.0,41.0,1.0]","[1.5435020027250015,-1.5435020027250015]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,41.0,1,2,1.0,"[0.0,1.0,1.0,2.0,41.0,1.0]","[1.543502002725001,-1.543502002725001]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,41.0,1,2,1.0,"[0.0,1.0,1.0,2.0,41.0,1.0]","[1.543502002725001,-1.543502002725001]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,41.0,1,2,1.0,"[0.0,1.0,1.0,2.0,41.0,1.0]","[1.543502002725001,-1.543502002725001]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,41.0,1,2,1.0,"[0.0,1.0,1.0,2.0,41.0,1.0]","[1.543502002725001,-1.543502002725001]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,41.0,1,2,1.0,"[0.0,1.0,1.0,2.0,41.0,1.0]","[1.543502002725001,-1.543502002725001]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,41.0,3,2,1.0,"[0.0,1.0,3.0,2.0,41.0,1.0]","[1.5435020027250006,-1.5435020027250006]","[0.9563534785727081,0.04364652142729186]",0.0
0,1,male,42.0,0,0,1.0,"[0.0,1.0,0.0,0.0,42.0,1.0]","[1.543502002725002,-1.543502002725002]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,42.0,0,0,1.0,"[0.0,1.0,0.0,0.0,42.0,1.0]","[1.543502002725002,-1.543502002725002]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,42.0,0,0,1.0,"[0.0,1.0,0.0,0.0,42.0,1.0]","[1.543502002725002,-1.543502002725002]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,42.0,0,0,1.0,"[0.0,1.0,0.0,0.0,42.0,1.0]","[1.543502002725002,-1.543502002725002]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,42.0,0,0,1.0,"[0.0,1.0,0.0,0.0,42.0,1.0]","[1.543502002725002,-1.543502002725002]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,42.0,0,0,1.0,"[0.0,1.0,0.0,0.0,42.0,1.0]","[1.543502002725002,-1.543502002725002]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,42.0,0,0,1.0,"[0.0,1.0,0.0,0.0,42.0,1.0]","[1.543502002725002,-1.543502002725002]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,42.0,0,0,1.0,"[0.0,1.0,0.0,0.0,42.0,1.0]","[1.543502002725002,-1.543502002725002]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,42.0,0,1,1.0,"[0.0,1.0,0.0,1.0,42.0,1.0]","[1.5435020027250015,-1.5435020027250015]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,42.0,0,2,1.0,"[0.0,1.0,0.0,2.0,42.0,1.0]","[1.5435020027250015,-1.5435020027250015]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,42.0,0,2,1.0,"[0.0,1.0,0.0,2.0,42.0,1.0]","[1.5435020027250015,-1.5435020027250015]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,42.0,1,0,1.0,"[0.0,1.0,1.0,0.0,42.0,1.0]","[1.5435020027250015,-1.5435020027250015]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,42.0,1,0,1.0,"[0.0,1.0,1.0,0.0,42.0,1.0]","[1.5435020027250015,-1.5435020027250015]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,42.0,1,0,1.0,"[0.0,1.0,1.0,0.0,42.0,1.0]","[1.5435020027250015,-1.5435020027250015]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,42.0,1,1,1.0,"[0.0,1.0,1.0,1.0,42.0,1.0]","[1.543502002725001,-1.543502002725001]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,42.0,1,2,1.0,"[0.0,1.0,1.0,2.0,42.0,1.0]","[1.543502002725001,-1.543502002725001]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,42.0,1,2,1.0,"[0.0,1.0,1.0,2.0,42.0,1.0]","[1.543502002725001,-1.543502002725001]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,42.0,2,2,1.0,"[0.0,1.0,2.0,2.0,42.0,1.0]","[1.543502002725001,-1.543502002725001]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,42.0,2,3,1.0,"[0.0,1.0,2.0,3.0,42.0,1.0]","[1.543502002725001,-1.543502002725001]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,42.0,3,2,1.0,"[0.0,1.0,3.0,2.0,42.0,1.0]","[1.5435020027250006,-1.5435020027250006]","[0.9563534785727081,0.04364652142729186]",0.0
0,1,male,42.0,4,0,1.0,"[0.0,1.0,4.0,0.0,42.0,1.0]","[1.5435020027250008,-1.5435020027250008]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,43.0,0,0,1.0,"[0.0,1.0,0.0,0.0,43.0,1.0]","[1.543502002725002,-1.543502002725002]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,43.0,0,0,1.0,"[0.0,1.0,0.0,0.0,43.0,1.0]","[1.543502002725002,-1.543502002725002]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,43.0,0,0,1.0,"[0.0,1.0,0.0,0.0,43.0,1.0]","[1.543502002725002,-1.543502002725002]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,43.0,0,0,1.0,"[0.0,1.0,0.0,0.0,43.0,1.0]","[1.543502002725002,-1.543502002725002]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,43.0,0,0,1.0,"[0.0,1.0,0.0,0.0,43.0,1.0]","[1.543502002725002,-1.543502002725002]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,43.0,0,2,1.0,"[0.0,1.0,0.0,2.0,43.0,1.0]","[1.5435020027250015,-1.5435020027250015]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,43.0,1,0,1.0,"[0.0,1.0,1.0,0.0,43.0,1.0]","[1.5435020027250015,-1.5435020027250015]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,43.0,1,0,1.0,"[0.0,1.0,1.0,0.0,43.0,1.0]","[1.5435020027250015,-1.5435020027250015]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,43.0,1,1,1.0,"[0.0,1.0,1.0,1.0,43.0,1.0]","[1.543502002725001,-1.543502002725001]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,43.0,1,1,1.0,"[0.0,1.0,1.0,1.0,43.0,1.0]","[1.543502002725001,-1.543502002725001]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,43.0,1,2,1.0,"[0.0,1.0,1.0,2.0,43.0,1.0]","[1.543502002725001,-1.543502002725001]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,43.0,1,2,1.0,"[0.0,1.0,1.0,2.0,43.0,1.0]","[1.543502002725001,-1.543502002725001]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,43.0,1,2,1.0,"[0.0,1.0,1.0,2.0,43.0,1.0]","[1.543502002725001,-1.543502002725001]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,43.0,1,2,1.0,"[0.0,1.0,1.0,2.0,43.0,1.0]","[1.543502002725001,-1.543502002725001]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,43.0,1,6,1.0,"[0.0,1.0,1.0,6.0,43.0,1.0]","[1.543502002725001,-1.543502002725001]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,43.0,2,0,1.0,"[0.0,1.0,2.0,0.0,43.0,1.0]","[1.5435020027250015,-1.5435020027250015]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,44.0,0,0,1.0,"[0.0,1.0,0.0,0.0,44.0,1.0]","[1.543502002725002,-1.543502002725002]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,44.0,0,0,1.0,"[0.0,1.0,0.0,0.0,44.0,1.0]","[1.543502002725002,-1.543502002725002]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,44.0,0,0,1.0,"[0.0,1.0,0.0,0.0,44.0,1.0]","[1.543502002725002,-1.543502002725002]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,44.0,0,0,1.0,"[0.0,1.0,0.0,0.0,44.0,1.0]","[1.543502002725002,-1.543502002725002]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,44.0,0,0,1.0,"[0.0,1.0,0.0,0.0,44.0,1.0]","[1.543502002725002,-1.543502002725002]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,44.0,0,0,1.0,"[0.0,1.0,0.0,0.0,44.0,1.0]","[1.543502002725002,-1.543502002725002]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,44.0,0,2,1.0,"[0.0,1.0,0.0,2.0,44.0,1.0]","[1.5435020027250015,-1.5435020027250015]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,44.0,0,2,1.0,"[0.0,1.0,0.0,2.0,44.0,1.0]","[1.5435020027250015,-1.5435020027250015]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,44.0,1,0,1.0,"[0.0,1.0,1.0,0.0,44.0,1.0]","[1.5435020027250015,-1.5435020027250015]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,44.0,1,0,1.0,"[0.0,1.0,1.0,0.0,44.0,1.0]","[1.5435020027250015,-1.5435020027250015]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,44.0,1,0,1.0,"[0.0,1.0,1.0,0.0,44.0,1.0]","[1.5435020027250015,-1.5435020027250015]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,44.0,1,0,1.0,"[0.0,1.0,1.0,0.0,44.0,1.0]","[1.5435020027250015,-1.5435020027250015]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,44.0,1,0,1.0,"[0.0,1.0,1.0,0.0,44.0,1.0]","[1.5435020027250015,-1.5435020027250015]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,44.0,1,2,1.0,"[0.0,1.0,1.0,2.0,44.0,1.0]","[1.543502002725001,-1.543502002725001]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,44.0,1,2,1.0,"[0.0,1.0,1.0,2.0,44.0,1.0]","[1.543502002725001,-1.543502002725001]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,44.0,1,2,1.0,"[0.0,1.0,1.0,2.0,44.0,1.0]","[1.543502002725001,-1.543502002725001]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,44.0,1,2,1.0,"[0.0,1.0,1.0,2.0,44.0,1.0]","[1.543502002725001,-1.543502002725001]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,44.0,2,0,1.0,"[0.0,1.0,2.0,0.0,44.0,1.0]","[1.5435020027250015,-1.5435020027250015]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,44.0,2,1,1.0,"[0.0,1.0,2.0,1.0,44.0,1.0]","[1.543502002725001,-1.543502002725001]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,45.0,0,0,1.0,"[0.0,1.0,0.0,0.0,45.0,1.0]","[1.543502002725002,-1.543502002725002]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,45.0,0,0,1.0,"[0.0,1.0,0.0,0.0,45.0,1.0]","[1.543502002725002,-1.543502002725002]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,45.0,0,0,1.0,"[0.0,1.0,0.0,0.0,45.0,1.0]","[1.543502002725002,-1.543502002725002]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,45.0,0,0,1.0,"[0.0,1.0,0.0,0.0,45.0,1.0]","[1.543502002725002,-1.543502002725002]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,45.0,0,0,1.0,"[0.0,1.0,0.0,0.0,45.0,1.0]","[1.543502002725002,-1.543502002725002]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,45.0,0,2,1.0,"[0.0,1.0,0.0,2.0,45.0,1.0]","[1.5435020027250015,-1.5435020027250015]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,45.0,0,2,1.0,"[0.0,1.0,0.0,2.0,45.0,1.0]","[1.5435020027250015,-1.5435020027250015]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,45.0,1,0,1.0,"[0.0,1.0,1.0,0.0,45.0,1.0]","[1.5435020027250015,-1.5435020027250015]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,45.0,1,0,1.0,"[0.0,1.0,1.0,0.0,45.0,1.0]","[1.5435020027250015,-1.5435020027250015]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,45.0,1,0,1.0,"[0.0,1.0,1.0,0.0,45.0,1.0]","[1.5435020027250015,-1.5435020027250015]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,45.0,1,0,1.0,"[0.0,1.0,1.0,0.0,45.0,1.0]","[1.5435020027250015,-1.5435020027250015]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,45.0,1,1,1.0,"[0.0,1.0,1.0,1.0,45.0,1.0]","[1.543502002725001,-1.543502002725001]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,45.0,1,2,1.0,"[0.0,1.0,1.0,2.0,45.0,1.0]","[1.543502002725001,-1.543502002725001]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,45.0,1,2,1.0,"[0.0,1.0,1.0,2.0,45.0,1.0]","[1.543502002725001,-1.543502002725001]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,45.0,1,2,1.0,"[0.0,1.0,1.0,2.0,45.0,1.0]","[1.543502002725001,-1.543502002725001]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,45.0,1,2,1.0,"[0.0,1.0,1.0,2.0,45.0,1.0]","[1.543502002725001,-1.543502002725001]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,45.0,1,2,1.0,"[0.0,1.0,1.0,2.0,45.0,1.0]","[1.543502002725001,-1.543502002725001]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,45.0,1,2,1.0,"[0.0,1.0,1.0,2.0,45.0,1.0]","[1.543502002725001,-1.543502002725001]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,45.0,1,2,1.0,"[0.0,1.0,1.0,2.0,45.0,1.0]","[1.543502002725001,-1.543502002725001]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,45.0,2,2,1.0,"[0.0,1.0,2.0,2.0,45.0,1.0]","[1.543502002725001,-1.543502002725001]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,46.0,0,0,1.0,"[0.0,1.0,0.0,0.0,46.0,1.0]","[1.543502002725002,-1.543502002725002]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,46.0,0,0,1.0,"[0.0,1.0,0.0,0.0,46.0,1.0]","[1.543502002725002,-1.543502002725002]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,46.0,0,0,1.0,"[0.0,1.0,0.0,0.0,46.0,1.0]","[1.543502002725002,-1.543502002725002]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,46.0,0,0,1.0,"[0.0,1.0,0.0,0.0,46.0,1.0]","[1.543502002725002,-1.543502002725002]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,46.0,0,0,1.0,"[0.0,1.0,0.0,0.0,46.0,1.0]","[1.543502002725002,-1.543502002725002]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,46.0,0,0,1.0,"[0.0,1.0,0.0,0.0,46.0,1.0]","[1.543502002725002,-1.543502002725002]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,46.0,0,2,1.0,"[0.0,1.0,0.0,2.0,46.0,1.0]","[1.5435020027250015,-1.5435020027250015]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,46.0,1,0,1.0,"[0.0,1.0,1.0,0.0,46.0,1.0]","[1.5435020027250015,-1.5435020027250015]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,46.0,1,0,1.0,"[0.0,1.0,1.0,0.0,46.0,1.0]","[1.5435020027250015,-1.5435020027250015]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,46.0,1,0,1.0,"[0.0,1.0,1.0,0.0,46.0,1.0]","[1.5435020027250015,-1.5435020027250015]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,46.0,1,0,1.0,"[0.0,1.0,1.0,0.0,46.0,1.0]","[1.5435020027250015,-1.5435020027250015]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,46.0,1,0,1.0,"[0.0,1.0,1.0,0.0,46.0,1.0]","[1.5435020027250015,-1.5435020027250015]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,46.0,1,0,1.0,"[0.0,1.0,1.0,0.0,46.0,1.0]","[1.5435020027250015,-1.5435020027250015]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,46.0,1,0,1.0,"[0.0,1.0,1.0,0.0,46.0,1.0]","[1.5435020027250015,-1.5435020027250015]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,46.0,1,0,1.0,"[0.0,1.0,1.0,0.0,46.0,1.0]","[1.5435020027250015,-1.5435020027250015]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,46.0,1,1,1.0,"[0.0,1.0,1.0,1.0,46.0,1.0]","[1.543502002725001,-1.543502002725001]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,46.0,1,1,1.0,"[0.0,1.0,1.0,1.0,46.0,1.0]","[1.543502002725001,-1.543502002725001]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,46.0,1,2,1.0,"[0.0,1.0,1.0,2.0,46.0,1.0]","[1.543502002725001,-1.543502002725001]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,46.0,1,2,1.0,"[0.0,1.0,1.0,2.0,46.0,1.0]","[1.543502002725001,-1.543502002725001]","[0.9563534785727084,0.04364652142729164]",0.0
0,1,male,46.0,1,3,1.0,"[0.0,1.0,1.0,3.0,46.0,1.0]","[1.543502002725001,-1.543502002725001]","[0.9563534785727084,0.04364652142729164]",0.0
